units_sold,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
23,2015-02-17 18:58:14.227,1,False,Audi,Electrical,2016,38092,2,True,False,False
38,2018-08-21 00:42:50.903,1,False,Oldsmobile,Cooling,2018,46845,1,False,True,False
22,2020-09-01 23:59:04.570,1,False,BMW,Body,2020,1820144,1,True,True,True
22,2020-09-01 23:59:04.570,1,False,Mini,Body,2020,1820144,1,True,True,True
1046,2006-08-04 07:00:00.000,1,True,BMW,Body,2016,2910,11,True,True,True
315,2012-11-12 20:00:00.000,1,False,Audi,Fuel,2016,66406,5,True,True,True
315,2012-11-12 20:00:00.000,1,False,Volkswagen,Fuel,2016,66406,5,True,True,True
2468,2019-03-27 22:49:46.160,1,False,Land Rover,Cooling,2019,58953,1,True,True,True
7,2020-09-08 14:20:54.890,1,False,Audi,Engine,2020,605,1,True,False,False
68,2010-01-28 08:00:00.000,1,False,Audi,Fuel,2016,1430,7,True,True,True
24,2014-10-09 20:33:33.000,1,False,Jaguar,Body,2016,2807,3,False,False,False
15,2020-09-25 23:22:04.940,1,False,Dodge,Engine,2020,1047922,1,False,False,False
15,2020-09-25 23:22:04.940,1,False,Jeep,Engine,2020,1047922,1,False,False,False
903,2019-02-07 01:10:56.000,2,True,BMW,Body,2019,154866,1,True,True,True
47,2015-04-29 23:43:57.000,1,False,Mercedes-Benz,Suspension,2019,109604,5,True,True,False
3,2020-12-09 20:00:55.817,1,False,Audi,Transmission,2020,202140,1,True,False,True
3,2020-12-09 20:00:55.817,1,False,Porsche,Transmission,2020,202140,1,True,False,True
47,2019-07-24 16:28:58.727,1,True,Porsche,Fuel,2019,54528,1,True,False,False
19,2020-07-17 17:40:11.133,1,False,Mercedes-Benz,Fuel,2020,338791,1,True,False,False
88,2017-08-25 22:24:19.000,2,False,BMW,Suspension,2017,140326,1,True,False,False
80,2020-07-15 18:51:59.260,4,True,BMW,Electrical,2020,1168430,1,False,True,True
80,2020-07-15 18:51:59.260,4,True,Mini,Electrical,2020,1168430,1,False,True,True
69,2015-11-24 23:07:54.697,1,False,Porsche,Body,2016,9583,2,True,True,True
383,2019-04-12 01:27:44.140,1,True,Mini,Electrical,2019,294906,1,True,False,True
107,2015-11-04 16:09:42.000,1,False,Jaguar,Cooling,2016,315855,2,True,True,True
107,2015-11-04 16:09:42.000,1,False,Land Rover,Cooling,2016,315855,2,True,True,True
128,2003-04-15 19:00:00.000,1,False,Land Rover,Cooling,2016,9014,14,True,True,False
55,2009-12-04 20:00:00.000,1,False,Volkswagen,Cooling,2016,128945,8,False,True,False
5,2018-06-27 00:34:03.307,1,False,Ford,Climate Control,2018,0,1,True,True,False
5,2018-06-27 00:34:03.307,1,False,Lincoln,Climate Control,2018,0,1,True,True,False
3,2020-12-08 17:15:40.270,1,False,Nissan,Brakes,2020,263856,1,True,False,False
20,2020-04-21 22:24:31.600,2,True,Mercedes-Benz,Body,2020,28321,1,True,False,False
3150,2007-01-03 08:00:00.000,2,True,Jaguar,Cooling,2016,13474,10,True,True,True
176,2020-04-29 16:05:12.927,1,True,Mercedes-Benz,Fuel,2020,1425577,1,True,False,False
40,2010-01-28 08:00:00.000,2,False,Audi,Suspension,2016,11103,7,False,False,True
27,2018-04-26 21:50:13.000,1,True,BMW,Cooling,2018,135712,1,True,True,True
159,2015-09-19 00:22:26.000,1,False,Porsche,Climate Control,2016,54294,2,False,True,True
1,2015-09-23 22:39:11.637,1,False,Mercedes-Benz,Body,2017,0,3,False,False,False
18,2015-02-19 23:31:29.730,1,False,Jaguar,Cooling,2016,17663,2,True,True,False
121,2018-10-04 16:40:17.000,1,True,Porsche,Fuel,2018,16733,1,True,True,False
207,2009-01-12 20:00:00.000,1,False,Volvo,Cooling,2016,89988,8,True,True,False
42,2016-05-19 18:51:56.000,1,False,Volkswagen,Engine,2016,32629,1,False,True,False
98,2015-08-26 22:43:19.000,2,False,Audi,Suspension,2016,100783,2,False,False,False
35,2015-08-08 00:17:43.750,1,False,Audi,Suspension,2016,318696,2,True,True,False
41,2010-06-08 19:00:00.000,2,False,Audi,Suspension,2016,23634,7,False,False,False
8,2020-11-20 21:23:32.553,1,False,Buick,Engine,2020,502102,1,True,False,False
8,2020-11-20 21:23:32.553,1,False,Chevrolet,Engine,2020,502102,1,True,False,False
8,2020-11-20 21:23:32.553,1,False,GMC,Engine,2020,502102,1,True,False,False
8,2020-11-20 21:23:32.553,1,False,Saab,Engine,2020,502102,1,True,False,False
213,2017-07-19 23:24:13.407,1,True,Porsche,Exhaust,2017,16733,1,True,False,False
326,2012-11-16 20:00:00.000,2,False,BMW,Transmission,2016,1617151,5,True,True,True
74,2020-03-11 04:37:54.000,6,True,Porsche,Body,2020,39997,1,False,False,True
24,2018-11-22 01:30:45.563,1,False,Mercedes-Benz,Fuel,2018,135502,1,True,True,True
526,2017-01-12 01:21:32.000,1,False,Mercedes-Benz,Brakes,2017,3685402,1,True,True,True
526,2017-01-12 01:21:32.000,1,False,Volkswagen,Brakes,2017,3685402,1,True,True,True
526,2017-01-12 01:21:32.000,1,False,Volvo,Brakes,2017,3685402,1,True,True,True
18,2016-11-22 02:05:23.000,1,False,Porsche,Cooling,2016,48010,1,True,False,False
166,2017-03-30 00:38:53.000,1,True,Volvo,Exhaust,2017,522156,1,True,False,False
184,2020-02-26 00:23:33.977,4,True,Porsche,Brakes,2020,3900,1,True,False,False
528,2006-06-02 07:00:00.000,2,False,BMW,Suspension,2016,263587,11,False,True,True
1333,2007-03-12 07:00:00.000,4,False,Porsche,Suspension,2016,44662,10,True,True,True
109,2016-04-28 00:34:35.000,2,False,Porsche,Body,2016,12398,1,False,False,True
276,2016-04-18 21:27:51.000,4,False,Mercedes-Benz,Suspension,2016,1523225,1,True,False,True
125,2015-05-01 19:10:47.397,1,False,Jaguar,Cooling,2016,24711,2,True,True,False
11,2019-12-04 23:54:28.253,2,False,BMW,Electrical,2019,1565336,1,True,True,False
11,2019-12-04 23:54:28.253,2,False,Mercedes-Benz,Electrical,2019,1565336,1,True,True,False
11,2019-12-04 23:54:28.253,2,False,Mini,Electrical,2019,1565336,1,True,True,False
11,2019-12-04 23:54:28.253,2,False,Volvo,Electrical,2019,1565336,1,True,True,False
53,2020-04-21 00:29:01.400,2,True,Volkswagen,Body,2020,157430,1,True,False,False
1231,2012-06-20 19:00:00.000,1,False,Volvo,Engine,2016,415564,5,True,True,True
134,2019-07-18 14:53:06.590,1,True,Mercedes-Benz,Body,2019,71178,1,True,False,True
367,2018-09-11 23:17:42.000,1,True,Porsche,Drivetrain & Hub,2018,43945,1,True,False,False
39,1999-03-26 20:00:00.000,1,False,Mercedes-Benz,Accessories,2016,28345,18,False,False,False
1,2018-10-17 00:35:02.743,1,False,Buick,Fuel,2018,1963560,1,True,False,False
1,2018-10-17 00:35:02.743,1,False,Chevrolet,Fuel,2018,1963560,1,True,False,False
1,2018-10-17 00:35:02.743,1,False,GMC,Fuel,2018,1963560,1,True,False,False
1,2018-10-17 00:35:02.743,1,False,Oldsmobile,Fuel,2018,1963560,1,True,False,False
1,2018-10-17 00:35:02.743,1,False,Pontiac,Fuel,2018,1963560,1,True,False,False
113,2013-01-03 20:00:00.000,1,False,Land Rover,Body,2016,238612,4,True,True,False
79,2016-04-27 00:14:37.000,2,False,Porsche,Engine,2016,6867,1,True,False,False
202,2019-08-06 22:24:42.980,1,False,Land Rover,Body,2019,97808,1,True,False,True
841,2011-03-10 20:00:00.000,1,False,BMW,Brakes,2016,91441,6,True,True,False
7,2018-10-02 00:49:35.000,1,True,Saab,Fuel,2018,51126,1,True,True,False
23,2012-05-29 19:00:00.000,1,False,Volvo,Body,2016,81002,5,True,False,False
111,2005-06-07 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,166091,12,False,True,False
276,2011-11-21 20:00:00.000,4,False,Mercedes-Benz,Suspension,2016,92277,6,True,True,False
8,2016-08-05 20:25:55.000,1,False,BMW,Suspension,2016,844757,1,True,True,False
125,2020-08-03 22:04:36.207,2,True,Mercedes-Benz,Electrical,2020,327721,1,True,False,True
23,2017-10-24 21:55:34.000,2,False,BMW,Body,2017,25591,1,True,True,False
55,2009-06-30 07:00:00.000,1,False,Volkswagen,Engine,2016,9712,8,True,True,False
250,2002-11-12 20:00:00.000,1,False,Saab,Cooling,2016,13284,15,True,True,True
58,2019-05-21 01:39:33.787,1,True,BMW,Engine,2019,53566,1,True,False,False
30,2020-10-02 01:15:34.820,1,False,Lexus,Engine,2020,439412,1,True,False,False
30,2020-10-02 01:15:34.820,1,False,Toyota,Engine,2020,439412,1,True,False,False
93,2020-07-16 23:24:38.257,2,True,Mercedes-Benz,Engine,2020,91320,1,True,False,False
80,2012-03-28 07:00:00.000,2,False,Mercedes-Benz,Suspension,2016,40889,5,True,True,False
1059,2020-10-16 22:36:25.167,7,True,Porsche,Body,2020,35079,1,False,False,False
51,1999-02-01 20:00:00.000,1,False,Jaguar,Cooling,2016,6055,18,True,True,False
366,2017-08-09 00:39:07.000,2,True,Porsche,Steering,2017,48795,1,True,True,True
3,2020-11-19 17:22:46.637,1,False,Chevrolet,Engine,2020,328153,1,False,False,False
3,2020-11-19 17:22:46.637,1,False,Saturn,Engine,2020,328153,1,False,False,False
111,2009-07-23 19:00:00.000,1,False,BMW,Climate Control,2016,143130,8,False,True,False
332,2017-12-11 20:04:15.000,1,True,Mercedes-Benz,Electrical,2017,107641,1,True,True,True
8,2017-02-16 00:00:05.000,1,False,Audi,Suspension,2017,113357,1,True,False,False
215,2009-08-28 07:00:00.000,2,False,Porsche,Brakes,2016,4254,8,False,False,False
18,2019-04-11 00:24:51.000,1,False,Chevrolet,Suspension,2019,446742,1,False,True,False
18,2019-04-11 00:24:51.000,1,False,Oldsmobile,Suspension,2019,446742,1,False,True,False
18,2019-04-11 00:24:51.000,1,False,Pontiac,Suspension,2019,446742,1,False,True,False
428,2009-09-16 07:00:00.000,1,False,BMW,Body,2016,125072,8,True,True,True
911,1999-01-07 08:00:00.000,1,False,Mercedes-Benz,Transmission,2016,40239,18,True,True,True
82,2015-11-25 18:32:12.190,1,False,Audi,Electrical,2016,44499,2,True,False,False
27,2017-10-11 22:13:15.633,1,True,BMW,Electrical,2017,44611,1,True,True,False
5,2018-10-10 00:40:50.540,1,False,Chevrolet,Body,2018,8446568,1,True,True,False
5,2018-10-10 00:40:50.540,1,False,GMC,Body,2018,8446568,1,True,True,False
61,2020-04-08 16:56:31.810,1,False,Ford,Cooling,2020,0,1,True,True,False
265,2011-01-06 20:00:00.000,1,False,Audi,Body,2016,176896,6,True,True,True
208,2015-06-16 20:39:09.000,1,False,BMW,Cooling,2016,105926,2,False,True,False
135,2019-02-07 23:37:02.000,1,False,Audi,Suspension,2019,145654,1,True,False,False
27,2016-07-21 23:19:39.380,1,False,Mercedes-Benz,Engine,2016,54677,1,False,False,False
38,2011-12-06 08:00:00.000,1,False,Jaguar,Cooling,2016,12573,6,False,True,True
31,2019-03-13 23:41:22.953,1,True,Porsche,Steering,2019,26923,1,True,False,True
101,2006-08-08 19:00:00.000,2,False,BMW,Suspension,2016,345431,11,False,True,False
1291,2010-01-01 16:04:15.000,1,False,Volkswagen,Cooling,2016,90937,7,True,True,False
2,1999-08-12 07:00:00.000,1,False,BMW,Climate Control,2016,20251,18,False,True,False
54,2008-01-03 20:00:00.000,1,False,Jaguar,Cooling,2016,22892,9,True,True,True
356,2005-04-06 19:00:00.000,3,False,Porsche,Electrical,2016,13924,12,True,True,True
142,2017-09-15 00:33:05.000,2,False,BMW,Body,2017,272309,1,True,False,False
357,2013-01-11 20:00:00.000,1,False,Porsche,Electrical,2016,6691,4,False,True,True
204,2006-11-16 08:00:00.000,1,False,Volvo,Cooling,2016,52812,11,True,True,True
1072,2005-02-14 08:00:00.000,1,False,Porsche,Electrical,2016,49742,12,True,True,True
30,2020-09-10 17:58:39.680,1,False,Volkswagen,Body,2020,1263213,1,True,True,True
137,2004-08-17 07:00:00.000,1,False,Mercedes-Benz,Cooling,2016,15162,13,True,True,True
103,2011-12-05 08:00:00.000,2,False,Audi,Suspension,2016,243499,6,True,True,False
88,2006-10-11 19:00:00.000,2,False,Mercedes-Benz,Suspension,2016,58616,11,True,False,False
11,2002-08-02 19:00:00.000,1,False,Mercedes-Benz,Cooling,2016,1309,15,True,False,False
150,2012-12-27 20:00:00.000,1,False,Volkswagen,Transmission,2016,17146,5,True,False,True
379,2014-11-06 23:51:11.690,1,False,BMW,Cooling,2016,616723,3,True,False,False
17,1999-01-27 08:00:00.000,1,False,Mercedes-Benz,Accessories,2016,12092,18,False,False,False
1081,2010-07-20 19:00:00.000,1,False,BMW,Brakes,2016,209655,7,True,True,False
21,2009-09-25 19:00:00.000,1,False,Land Rover,Cooling,2016,54442,8,True,True,False
2,2021-01-26 18:20:19.920,1,False,Chrysler,Engine,2021,491847,1,False,False,False
2,2021-01-26 18:20:19.920,1,False,Dodge,Engine,2021,491847,1,False,False,False
10,2019-09-20 23:20:29.000,1,False,BMW,Engine,2019,873345,1,True,False,False
258,2014-09-02 21:25:49.000,1,False,Audi,Fuel,2016,208776,3,True,True,False
258,2014-09-02 21:25:49.000,1,False,Volkswagen,Fuel,2016,208776,3,True,True,False
54,1999-01-06 20:00:00.000,1,False,Mercedes-Benz,Accessories,2016,68612,18,True,False,False
256,2014-07-08 21:34:37.993,1,False,BMW,Fuel,2016,28902,3,True,True,True
136,2011-02-11 08:00:00.000,1,False,Mercedes-Benz,Body,2016,72364,6,True,True,True
134,2014-06-06 01:01:24.957,1,False,Audi,Engine,2016,227021,3,True,True,True
134,2014-06-06 01:01:24.957,1,False,Volkswagen,Engine,2016,227021,3,True,True,True
61,2016-05-19 18:51:57.497,1,False,BMW,Engine,2016,980323,1,False,True,False
77,2020-02-01 00:29:23.577,2,True,Porsche,Suspension,2020,81176,1,True,False,False
253,2009-04-20 19:00:00.000,1,False,Saab,Cooling,2016,13873,8,True,True,False
222,2002-09-27 19:00:00.000,1,False,Mercedes-Benz,Cooling,2016,15073,15,True,True,False
887,2010-04-29 07:00:00.000,2,False,Saab,Suspension,2016,41881,7,True,True,True
77,2019-02-28 16:12:58.200,1,True,Porsche,Body,2019,34477,1,False,False,True
179,2010-08-16 07:00:00.000,1,False,Audi,Suspension,2016,698981,7,False,True,False
179,2010-08-16 07:00:00.000,1,False,Volkswagen,Suspension,2016,698981,7,False,True,False
231,2019-04-10 00:48:21.397,1,False,Saab,Climate Control,2019,16754,1,True,True,True
25,2017-03-27 19:09:48.000,1,False,Audi,Cooling,2017,439183,1,False,True,False
78,2006-05-25 07:00:00.000,1,False,BMW,Engine,2016,9639,11,True,True,True
2619,2001-02-05 08:00:00.000,1,False,Mercedes-Benz,Electrical,2016,161882,16,True,True,True
140,2015-06-01 16:06:21.000,1,False,Audi,Electrical,2016,149999,2,True,True,True
21,2007-01-03 20:00:00.000,1,False,Volvo,Electrical,2016,50131,10,True,False,False
112,2008-12-29 08:00:00.000,1,False,BMW,Steering,2016,46999,9,True,True,True
5,2020-10-20 21:30:56.703,1,False,Audi,Body,2020,130248,1,True,False,False
181,2010-10-08 19:00:00.000,1,False,Audi,Engine,2016,53919,7,False,True,False
181,2010-10-08 19:00:00.000,1,False,Volkswagen,Engine,2016,53919,7,False,True,False
8,2018-04-16 23:55:48.493,1,False,Chevrolet,Climate Control,2018,281080,1,True,True,False
8,2018-04-16 23:55:48.493,1,False,GMC,Climate Control,2018,281080,1,True,True,False
8,2018-04-16 23:55:48.493,1,False,Oldsmobile,Climate Control,2018,281080,1,True,True,False
122,2011-03-11 20:00:00.000,2,False,Dodge,Brakes,2016,0,6,False,True,False
122,2011-03-11 20:00:00.000,2,False,Freightliner,Brakes,2016,0,6,False,True,False
647,2012-08-21 07:00:00.000,1,False,BMW,Cooling,2016,95103,5,True,True,True
70,1999-01-29 20:00:00.000,1,False,Jaguar,Body,2016,6288,18,False,False,False
11,2020-10-05 16:12:48.600,1,False,Volkswagen,Body,2020,67330,1,True,False,False
934,2013-02-12 20:00:00.000,1,False,Volkswagen,Engine,2016,141097,4,True,True,True
95,2004-01-09 20:00:00.000,1,False,Mercedes-Benz,Cooling,2016,7899,13,True,True,False
100,2013-12-13 00:46:43.810,1,False,Saab,Cooling,2016,110136,4,True,True,True
61,2014-06-24 20:51:10.663,1,False,Mercedes-Benz,Fuel,2016,91775,3,True,True,True
93,2011-08-09 07:00:00.000,2,False,Volkswagen,Suspension,2016,93905,6,True,True,False
346,2014-08-06 22:39:33.000,1,False,Porsche,Body,2016,117399,3,False,True,True
4,2020-07-27 16:06:29.320,1,False,Mercedes-Benz,Suspension,2020,224471,1,False,False,False
47,2008-09-05 19:00:00.000,2,False,Porsche,Electrical,2016,125140,9,True,True,False
47,2008-09-05 19:00:00.000,2,False,Saab,Electrical,2016,125140,9,True,True,False
47,2008-09-05 19:00:00.000,2,False,Volvo,Electrical,2016,125140,9,True,True,False
162,2012-08-14 19:00:00.000,1,False,BMW,Body,2016,5650,5,True,True,False
662,2011-11-17 20:00:00.000,1,False,Volkswagen,Cooling,2016,133059,6,True,True,True
11,2019-08-08 20:22:11.870,1,False,Audi,Engine,2019,352072,1,True,False,False
11,2019-08-08 20:22:11.870,1,False,Volkswagen,Engine,2019,352072,1,True,False,False
165,1999-01-27 20:00:00.000,1,False,Jaguar,Cooling,2016,7348,18,True,True,False
587,2011-03-01 20:00:00.000,2,False,Jaguar,Suspension,2016,35294,6,True,True,True
12,2010-11-15 20:00:00.000,1,False,Audi,Steering,2016,14434,7,False,False,False
41,2017-04-04 22:58:55.000,2,False,Mini,Body,2017,311042,1,False,True,False
377,2018-06-25 21:47:37.353,2,True,BMW,Cooling,2018,894128,1,True,True,True
9,2019-03-20 00:30:15.457,2,False,Porsche,Body,2019,40930,1,True,False,False
44,2020-04-01 23:15:22.000,1,True,BMW,Engine,2020,883877,1,True,False,True
17,2009-02-06 20:00:00.000,1,False,Triumph,Cooling,2016,0,8,False,False,False
79,1999-07-06 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,7235,18,True,True,False
3,2020-12-15 23:45:16.933,1,True,BMW,Body,2020,4402,1,False,False,False
930,1999-01-07 08:00:00.000,1,False,Mercedes-Benz,Body,2016,67284,18,True,True,True
131,2010-05-06 07:00:00.000,2,False,Volkswagen,Suspension,2018,512324,9,False,True,False
83,2011-03-11 08:00:00.000,2,False,Audi,Suspension,2016,662418,6,False,False,False
83,2011-03-11 08:00:00.000,2,False,Volkswagen,Suspension,2016,662418,6,False,False,False
57,2007-03-30 19:00:00.000,1,False,BMW,Body,2016,130177,10,True,False,False
1186,1999-05-04 14:13:34.000,1,True,Mercedes-Benz,Body,2016,67284,18,True,True,True
131,2012-11-27 08:00:00.000,1,False,Audi,Engine,2016,129939,5,True,True,False
10,2012-01-16 08:00:00.000,2,False,Mazda,Suspension,2018,47519,7,False,True,False
1,2021-01-28 00:49:06.203,1,True,Audi,Fuel,2021,47816,1,False,False,False
1,2021-01-28 00:49:06.203,1,True,Volkswagen,Fuel,2021,47816,1,False,False,False
18,2015-09-05 00:02:08.000,1,False,BMW,Fuel,2016,3907,2,True,True,False
52,2018-08-08 02:13:16.173,1,False,Ford,Cooling,2018,193982,1,True,True,False
52,2018-08-08 02:13:16.173,1,False,Mercury,Cooling,2018,193982,1,True,True,False
15,2018-02-22 01:17:23.000,2,True,Porsche,Suspension,2018,735,1,False,False,False
1,2017-12-30 00:23:44.000,2,True,Mercedes-Benz,Electrical,2017,276020,1,True,True,True
2,2020-12-21 22:45:27.297,2,False,Ford,Brakes,2020,854820,1,True,False,False
2,2020-12-21 22:45:27.297,2,False,Mazda,Brakes,2020,854820,1,True,False,False
2,2020-12-21 22:45:27.297,2,False,Mercury,Brakes,2020,854820,1,True,False,False
2,2020-12-03 22:05:04.513,1,False,Land Rover,Cooling,2020,2884,1,False,False,False
49,2019-07-24 20:17:51.287,1,True,Mercedes-Benz,Engine,2019,1159151,1,True,False,False
446,2010-01-28 08:00:00.000,1,False,Audi,Electrical,2016,161703,7,True,True,False
446,2010-01-28 08:00:00.000,1,False,Porsche,Electrical,2016,161703,7,True,True,False
446,2010-01-28 08:00:00.000,1,False,Volkswagen,Electrical,2016,161703,7,True,True,False
185,2003-09-19 07:00:00.000,1,False,Saab,Cooling,2016,32326,14,True,True,False
14,2020-01-30 00:07:20.860,1,False,Ford,Engine,2020,307933,1,False,True,False
11,2019-09-27 19:33:03.597,1,True,Mercedes-Benz,Cooling,2019,177255,1,True,False,False
22,2010-07-01 19:00:00.000,1,False,Audi,Cooling,2016,418419,7,True,True,False
22,2010-07-01 19:00:00.000,1,False,Volkswagen,Cooling,2016,418419,7,True,True,False
13,2011-02-17 20:00:00.000,1,False,Mercedes-Benz,Body,2016,29872,6,True,False,False
587,2010-01-08 20:00:00.000,1,False,BMW,Electrical,2016,266702,7,False,True,False
502,2019-03-27 22:51:26.897,1,False,Buick,Cooling,2019,1505896,1,True,True,False
502,2019-03-27 22:51:26.897,1,False,Chevrolet,Cooling,2019,1505896,1,True,True,False
471,2001-06-21 19:00:00.000,2,False,Jaguar,Suspension,2016,9121,16,True,True,False
16,2016-04-13 00:42:14.000,1,False,Mercedes-Benz,Suspension,2016,275175,1,False,True,False
93,2010-11-17 08:00:00.000,1,False,Audi,Body,2016,57130,7,False,False,False
93,2010-11-17 08:00:00.000,1,False,BMW,Body,2016,57130,7,False,False,False
93,2010-11-17 08:00:00.000,1,False,Dodge,Body,2016,57130,7,False,False,False
93,2010-11-17 08:00:00.000,1,False,Porsche,Body,2016,57130,7,False,False,False
23,2010-09-20 07:00:00.000,2,False,Audi,Suspension,2016,6355,7,True,False,False
11,2016-09-22 00:34:15.000,1,False,Porsche,Brakes,2016,63970,1,False,False,False
137,2009-12-28 20:00:00.000,2,False,Mercedes-Benz,Body,2016,264148,8,True,True,False
23,2015-06-26 19:11:31.483,1,False,Ford,Engine,2016,117978,2,False,True,False
23,2015-06-26 19:11:31.483,1,False,Jaguar,Engine,2016,117978,2,False,True,False
23,2015-06-26 19:11:31.483,1,False,Lincoln,Engine,2016,117978,2,False,True,False
23,2015-06-26 19:11:31.483,1,False,Mercury,Engine,2016,117978,2,False,True,False
414,2006-11-29 08:00:00.000,1,False,Jaguar,Body,2016,49792,11,True,True,False
115,2019-03-05 01:56:21.000,1,True,Porsche,Body,2019,14161,1,True,False,True
1073,2012-03-01 20:00:00.000,4,False,Mercedes-Benz,Steering,2016,356925,5,True,True,False
631,2008-04-18 19:00:00.000,2,False,Volvo,Suspension,2016,224385,9,False,True,False
5,2017-12-20 01:18:19.000,1,False,Mercedes-Benz,Engine,2017,571675,1,True,True,True
387,2000-06-22 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,28345,17,True,True,True
100,2019-03-13 23:41:22.990,1,True,Porsche,Electrical,2019,40924,1,True,False,True
3,2019-06-28 17:40:35.513,4,False,Audi,Body,2019,92091,1,True,False,False
387,2009-02-06 08:00:00.000,1,False,Saab,Electrical,2016,41881,8,True,True,True
341,2010-06-09 19:00:00.000,2,False,Porsche,Steering,2016,3464,7,True,False,False
91,2020-04-02 18:12:05.693,1,True,Mini,Cooling,2020,92890,1,True,False,True
20,2011-09-21 19:00:00.000,1,False,Audi,Body,2016,43953,6,True,True,False
1512,2007-06-11 19:00:00.000,1,False,BMW,Steering,2016,1682181,10,True,True,True
1512,2007-06-11 19:00:00.000,1,False,Mini,Steering,2016,1682181,10,True,True,True
1512,2007-06-11 19:00:00.000,1,False,Porsche,Steering,2016,1682181,10,True,True,True
7,2009-08-25 19:00:00.000,1,False,Mercedes-Benz,Body,2016,23007,8,True,False,False
34,2018-05-03 22:30:57.607,4,True,Porsche,Suspension,2018,93411,1,True,True,False
59,2005-02-11 20:00:00.000,1,False,BMW,Cooling,2016,47792,12,False,True,False
40,2013-04-04 19:00:00.000,1,False,Volkswagen,Electrical,2016,361086,4,True,False,True
19,2020-10-02 01:15:34.483,1,False,Chrysler,Engine,2020,1619450,1,False,False,False
19,2020-10-02 01:15:34.483,1,False,Dodge,Engine,2020,1619450,1,False,False,False
19,2020-10-02 01:15:34.483,1,False,Jeep,Engine,2020,1619450,1,False,False,False
19,2020-10-02 01:15:34.483,1,False,Mitsubishi,Engine,2020,1619450,1,False,False,False
19,2020-10-02 01:15:34.483,1,False,Ram,Engine,2020,1619450,1,False,False,False
100,2008-06-09 19:00:00.000,1,False,BMW,Body,2016,66473,9,True,True,False
16,2016-12-15 22:46:40.000,1,True,Mercedes-Benz,Body,2016,75349,1,True,False,False
185,2012-01-09 20:00:00.000,2,False,BMW,Suspension,2016,77553,5,True,True,False
14,2019-07-01 19:13:46.000,1,False,BMW,Cooling,2019,28902,1,True,False,False
175,2009-12-04 08:00:00.000,1,False,Volvo,Engine,2016,81944,8,True,True,False
71,2009-07-10 19:00:00.000,1,False,Volvo,Electrical,2016,29391,8,True,True,False
143,2004-09-30 19:00:00.000,2,False,BMW,Transmission,2016,6676,13,True,True,False
1370,2015-03-13 14:26:04.000,1,False,BMW,Engine,2016,2687641,2,True,True,True
9,2018-07-09 20:44:19.257,1,False,Ford,Climate Control,2018,3129748,1,False,True,False
9,2018-07-09 20:44:19.257,1,False,Lincoln,Climate Control,2018,3129748,1,False,True,False
308,2013-05-01 19:00:00.000,1,False,BMW,Brakes,2016,431414,4,True,True,False
2208,2010-01-19 08:00:00.000,12,False,BMW,Electrical,2016,715260,7,False,True,False
2208,2010-01-19 08:00:00.000,12,False,Land Rover,Electrical,2016,715260,7,False,True,False
12,2014-01-28 00:50:07.437,1,False,BMW,Body,2016,87170,3,False,True,False
392,2007-10-29 07:00:00.000,1,True,Mercedes-Benz,Electrical,2016,21683,10,True,True,True
124,2012-08-14 19:00:00.000,1,False,BMW,Steering,2016,70802,5,True,True,False
20,2020-08-27 21:15:35.643,1,False,Mercedes-Benz,Engine,2020,881782,1,False,False,True
17,2018-11-29 00:49:29.000,1,True,Porsche,Fuel,2018,4214,1,True,False,True
64,1999-09-08 19:00:00.000,1,False,Mercedes-Benz,Cooling,2016,3251,18,True,True,False
76,2020-07-20 21:42:38.660,1,True,Porsche,Electrical,2020,3192,1,True,False,True
38,2018-07-06 23:50:35.000,1,True,BMW,Steering,2018,75239,1,True,True,False
14,2020-07-29 23:27:03.523,1,False,Volvo,Fuel,2020,284268,1,True,True,False
57,2013-04-19 19:00:00.000,1,False,Mercedes-Benz,Suspension,2016,724345,4,True,True,False
220,1999-01-08 20:00:00.000,1,False,Mercedes-Benz,Body,2016,26516,18,True,True,True
584,2006-08-07 07:00:00.000,2,False,BMW,Engine,2016,538673,11,False,True,False
10,2011-05-20 19:00:00.000,1,False,Volvo,Climate Control,2016,48771,6,True,True,False
15,2020-09-02 23:24:14.193,1,False,Audi,Body,2020,29129,1,True,False,True
163,2004-12-08 20:00:00.000,1,False,Saab,Cooling,2016,1549,13,True,True,True
47,2010-01-28 08:00:00.000,1,False,Volkswagen,Electrical,2016,10406,7,True,True,False
82,1999-01-27 20:00:00.000,1,False,Jaguar,Cooling,2016,585,18,True,False,False
250,2010-03-18 19:00:00.000,1,False,BMW,Suspension,2016,154866,7,False,True,False
67,2018-08-14 00:53:23.917,1,False,Dodge,Engine,2018,822213,1,True,True,True
67,2018-08-14 00:53:23.917,1,False,Mercedes-Benz,Engine,2018,822213,1,True,True,True
1408,2008-03-14 07:00:00.000,1,False,Volvo,Electrical,2016,194047,9,False,True,False
249,2017-09-15 00:33:05.000,2,False,BMW,Body,2017,506324,1,True,False,False
291,2013-06-28 20:27:09.000,1,False,Land Rover,Cooling,2016,30144,4,True,True,True
